"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","24-APR-24","23-APR-24","18:05:00Z","FAIRBANKS","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO A RIVER, FAIRBANKS, AK.","ACCIDENT","FAIRBANKS FSDO","N3054V","","ALASKA AIR FUEL","DOUGLAS","C54D-DC","No","DESTROYED","CARGO","INITIAL CLIMB (ICL)","","FATAL","Yes","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-APR-24","14-APR-24","22:48:00Z","PAYSON","ARIZONA","UNITED STATES","AIRCRAFT EXPERIENCED A CROSSWIND WHEN LANDING, BOUNCED, ATTEMPTED A GO-AROUND AND RIGHT WINGTIP STRUCK THE RUNWAY, PAYSON, AZ.","ACCIDENT","SCOTTSDALE FSDO","N75KM","","","TEAM ROCKET","F1 ROCKET","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","24-APR-24","23-APR-24","18:13:00Z","PLACERVILLE","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED, VEERED OFF RUNWAY AND IMPACTED PARKED AIRCRAFT, N79297 AND HANGAR, PLACERVILLE, CA.","ACCIDENT","SACRAMENTO FSDO","N89EP","","","CESSNA","T210","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","24-APR-24","23-APR-24","17:50:00Z","TRACY","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED INTO TREES WHILE DOING UTILITY WORK, TRACY, CA.","ACCIDENT","OAKLAND FSDO","N17592","","","BELL","206","No","SUBSTANTIAL","OTHER","MANEUVERING (MNV)","","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","24-APR-24","23-APR-24","19:29:00Z","MINNEAPOLIS","MINNESOTA","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, MINNEAPOLIS, MN.","INCIDENT","MINNEAPOLIS FSDO","N2127D","","","PIPER","PA44","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-APR-24","24-APR-24","22:50:00Z","EMPORIA","KANSAS","UNITED STATES","AIRCRAFT MADE A HARD LANDING AND LEFT WINGTIP STRUCK THE RUNWAY, EMPORIA, KS.","INCIDENT","WICHITA FSDO","N16148","","","RANS","S-6ES","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-APR-24","14-APR-24","18:00:00Z","WEST PALM BEACH","FLORIDA","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE ON LANDING, WEST PALM BEACH, FL.","INCIDENT","SOUTH FLORIDA FSDO","N35246","","","CESSNA","172R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-APR-24","25-APR-24","01:42:00Z","OSHKOSH","WISCONSIN","UNITED STATES","AIRCRAFT STRUCK A BIRD THAT WENT THROUGH THE WINDSHIELD, OSHKOSH, WI.","ACCIDENT","MILWAUKEE FSDO","N5536U","","","PIPER","PA28","No","SUBSTANTIAL","UNKNOWN","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-APR-24","24-APR-24","23:52:00Z","OLNEY","TEXAS","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND CAME TO REST ON SIDE OF RUNWAY, OLNEY, TX.","INCIDENT","LUBBOCK FSDO","N6108L","","","AIR TRACTOR","AT-502B","No","UNKNOWN","UNKNOWN","UNKNOWN (UNK)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-APR-24","23-APR-24","19:30:00Z","CHALLIS","IDAHO","UNITED STATES","AIRCRAFT WENT OFF END OF RUNWAY AND FLIPPED OVER, CHALLIS, ID.","INCIDENT","BOISE FSDO","N2299C","","","CESSNA","182","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
