"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","22-MAY-25","21-MAY-25","19:32:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT IN THE RUN-UP AREA, JET-BLAST FROM ANOTHER AIRCRAFT LIFTED THE PLANE UP AND DOWN, DENVER, CO.","INCIDENT","DENVER FSDO","N65584","","","CESSNA","152","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","22-MAY-25","22-MAY-25","00:37:00Z","TWIN FALLS","IDAHO","UNITED STATES","AIRCRAFT ON LANDING AND VEERED OFF RUNWAY, TWIN FALLS, ID.","INCIDENT","BOISE FSDO","N8421","","","EXPERIMENTAL","SMITH MINIPLANE DSA1","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","22-MAY-25","22-MAY-25","00:50:00Z","SANTA BARBARA","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED AND INCURRED A PROP STRIKE, SANTA BARBARA, CA.","INCIDENT","VAN NUYS FSDO","N916UT","","","TEXTRON","172","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","16:26:00Z","EVANSTON","WYOMING","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED INTO TERRAIN, EVANSTON, WY.","ACCIDENT","DENVER FSDO","N128EL","","","JUST AIRCRAFT","JA30 SUPERSTOL","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"No","12-MAY-25","10-MAY-25","21:45:00Z","ENUMCLAW","WASHINGTON","UNITED STATES","AIRCRAFT LOST POWER WHILE TOWING A GLIDER, RELEASED GLIDER AND MADE AN EMERGENCY LANDING IN A FIELD WHERE LEFT WING STRUCK A FENCE AND GROUND LOOPED, ENUMCLAW, WA.","ACCIDENT","SEATTLE FSDO","N333TM","","","PIPER","PA18","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","10-MAY-25","16:40:00Z","ST JAMES","MINNESOTA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY DAMAGING LEFT WING, ST JAMES, MN.","ACCIDENT","MINNEAPOLIS FSDO","N453MK","","","PIPER","PA44","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","15:30:00Z","BUTTE CITY","CALIFORNIA","UNITED STATES","AIRCRAFT LANDING ON A DIRT STRIP AND FLIPPED OVER, BUTTE CITY, CA.","ACCIDENT","SACRAMENTO FSDO","N7503L","","","SCHWEIZER","G-164B","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","14:49:00Z","BIG CREEK","IDAHO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN MOUNTAINOUS TERRIAN, BIG CREEK ID.","ACCIDENT","BOISE FSDO","N342H","","","AMERICAN CHAMPION","7GCBC","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","10-MAY-25","11:28:00Z","YULEE","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO A RESIDENTIAL AREA AND POST CRASH FIRE, YULEE, FL.","ACCIDENT","ORLANDO FSDO","N30689","","","PIPER","PA32RT","No","SUBSTANTIAL","PERSONAL","INITIAL CLIMB (ICL)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","14:32:00Z","DALLAS-FORT WORTH","TEXAS","UNITED STATES","AIRCRAFT ON DEPARTURE, EXPERIENCED A PUFF OF SMOKE AND DEBRIS WAS RECOVERED FROM THE RUNWAY, A LEFT-ENGINE THRUST REVERSE LINER, DALLAS-FORTH, TX.","INCIDENT","NORTH TEXAS FSDO","N159AN","AAL1175","AMERICAN AIRLINES","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","11-MAY-25","22:00:00Z","PASO ROBLES","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED GEAR UP, PASO ROBLES, CA.","INCIDENT","SAN JOSE FSDO","N26HS","","","MOONEY","M20F","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","16:00:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO THE RIGHT ENGINE PROPELLER SEPARATED AND RETURNED TO AIRPORT, FORT LAUDERDALE, FL.","INCIDENT","SOUTH FLORIDA FSDO","N87DP","","","BEECH","95B55","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","11-MAY-25","20:42:00Z","MCKINLEY PARK","ALASKA","UNITED STATES","AIRCRAFT WING WAS STRUCK BY N343KT, MCKINLEY PARK, AK.","INCIDENT","FAIRBANKS FSDO","N929KT","","","DEHAVILLAND","DHC-3","No","UNKNOWN","ON DEMAND","STANDING (STD)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","11-MAY-25","21:55:00Z","MOUNT VERNON","ILLINOIS","UNITED STATES","AIRCRAFT ON LANDING AND NOSE GEAR COLLAPSED, MOUNT VERNON, IL.","INCIDENT","SPRINGFIELD FSDO","N638HB","","","AEROPRAKT","A32","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","10-MAY-25","21:30:00Z","ORMOND BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING RIGHT COWLING, ORMOND BEACH, FL.","INCIDENT","ORLANDO FSDO","N814ER","","EMBRY RIDDLE AERONAUTICAL UNIVERSITY","CESSNA","172","No","UNKNOWN","FAR 141 PILOT SCHOOL","APPROACH (APR)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","08-MAY-25","15:00:00Z","TITUSVILLE","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A FENCE DUE TO IMPROPER BRAKE SETTING WHILE PERFORMING PREFLIGHT CHECKLIST, TITUSVILLE, FL.","INCIDENT","ORLANDO FSDO","N5385D","","","CESSNA","172","No","MINOR","INSTRUCTION","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","21:35:00Z","DENVER","COLORADO","UNITED STATES","AIRCRAFT LANDED GEAR UP, DENVER, CO.","INCIDENT","DENVER FSDO","N6131F","","","CESSNA","210","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","24-APR-25","14:30:00Z","WINCHESTER","VIRGINIA","UNITED STATES","AIRCRAFT TAXIING TO PARKING AND LEFT WING STRUCK THE PROP OF N80934 WHICH WAS PARKED, WINCHESTER, VA.","INCIDENT","WASHINGTON FSDO","N35047","","","CESSNA","177","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","11-MAY-25","16:31:00Z","INDIANAPOLIS","INDIANA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES SHORTLY AFTER TAKEOFF AND CRASHED, INDIANAPOLIS, IN.","INCIDENT","INDIANAPOLIS FSDO","N253MA","","","PIPER","PA46","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","15:35:00Z","FARMINGTON","NEW MEXICO","UNITED STATES","AIRCRAFT LANDED HARD AND VEERED OFF RUNWAY STRIKING A RUNWAY LIGHT, FARMINGTON, NM.","INCIDENT","ALBUQUERQUE FSDO","N277WY","","","AVIAT AIRCRAFT","A-1C-180","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","10-MAY-25","20:42:00Z","MCKINLEY PARK","ALASKA","UNITED STATES","AIRCRAFT SLID ON THE ICE AND STRUCK THE WING OF N929KT, MCKINLEY PARK, AK.","INCIDENT","FAIRBANKS FSDO","N343KT","","","DEHAVILLAND","DHC-2 MK III","No","UNKNOWN","ON DEMAND","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","21:03:00Z","VERO BEACH","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, VERO BEACH, FL.","INCIDENT","ORLANDO FSDO","N56676","","","PIPER","PA34","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","13:44:00Z","LAS VEGAS","NEVADA","UNITED STATES","AIRCRAFT LANDED AND TWO LEFT MAIN TIRES WERE DESTROYED BY FIRE DUE TO HOT BRAKES, LAS VEGAS, NV.","INCIDENT","LAS VEGAS FSDO","N8765Q","SWA2024","SOUTHWEST AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-MAY-25","13-MAY-25","01:55:00Z","SAN RAFAEL","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED WITH THE RIGHT GEAR RETRACTED AND SLID OFF THE RUNWAY, SAN RAFAEL, CA.","INCIDENT","OAKLAND FSDO","N777XT","","","NEMESIS","NXT","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","13-MAY-25","11-MAY-25","15:10:00Z","LEESBURG","VIRGINIA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING DAMAGING A COMPASS MOUNTED ON THE WINDSHIELD, LEESBURG, VA.","INCIDENT","WASHINGTON FSDO","N144ME","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","17-MAY-25","14:33:00Z","BROOMFIELD","COLORADO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST CRASH FIRE, BROOMFIELD, CO.","ACCIDENT","DENVER FSDO","N4321Z","","","BEECH","95-B55","No","DESTROYED","PERSONAL","INITIAL CLIMB (ICL)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","19-MAY-25","17-MAY-25","16:48:00Z","SEATTLE","WASHINGTON","UNITED STATES","AIRCRAFT STRUCK WINGTIP OF ASA1190, SEATTLE, WA.","INCIDENT","SEATTLE FSDO","N403AS","ASA1094","ALASKA AIRLINES","BOEING","737","No","UNKNOWN","COMMERCIAL","PUSHBACK/TOWING (PBT)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","16-MAY-25","18:35:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED A DENT IN THE RIGHT WING, DAYTONA BEACH, FL.","INCIDENT","ORLANDO FSDO","N816ER","ERU816","EMBRY RIDDLE AERONAUTICAL UNIVERSITY","TEXTRON","172","No","UNKNOWN","FAR 141 PILOT SCHOOL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","17-MAY-25","20:20:00Z","CLEBURNE","TEXAS","UNITED STATES","AIRCRAFT LANDED GEAR UP AND INCURRED A PROP STRIKE, CLEBURNE, TX.","INCIDENT","NORTH TEXAS FSDO","N37VK","","","DIAMOND","DA42","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","16-MAY-25","17:48:00Z","MANASSAS","VIRGINIA","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING RIGHT WING, MANASSAS, VA.","INCIDENT","WASHINGTON FSDO","N61RW","","","CESSNA","320","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","16-MAY-25","19:15:00Z","PAGE","ARIZONA","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, PAGE, AZ.","INCIDENT","SCOTTSDALE FSDO","N65BR","","","AERO VODOCHODY","L-29 DELFIN","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","18-MAY-25","16:54:00Z","MIAMI","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF THE END OF THE RUNWAY, MIAMI, FL.","INCIDENT","SOUTH FLORIDA FSDO","N99885","","","CESSNA","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","12-MAY-25","09-MAY-25","19:59:00Z","COVINGTON","KENTUCKY","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING NOSE GEAR LANDING LIGHT, COVINGTON, KY.","INCIDENT","CINCINNATI FSDO","N224JQ","RPA5780","REPUBLIC AIRWAYS","EMBRAER","ERJ 170-200 LR","No","UNKNOWN","COMMERCIAL","TAKEOFF (TOF)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","18-MAY-25","23:00:00Z","TALKEETNA","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A RIVER AND FLIPPED OVER, TALKEETNA, AK.","ACCIDENT","ANCHORAGE FSDO","N44473","","","TAYLORCRAFT","BC12-D1","No","SUBSTANTIAL","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-MAY-25","18-MAY-25","23:10:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT WAS HOLDING SHORT OF TAXIWAY AND THE NOSE GEAR WAS STRUCK BY A DOLLY CART, PHILADELPHIA, PA.","INCIDENT","PHILADELPHIA FSDO","N524UW","AAL870","AMERICAN AIRLINES","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","STANDING (STD)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-MAY-25","15-MAY-25","20:15:00Z","LONOKE","ARKANSAS","UNITED STATES","AIRCRAFT CRASHED INTO A DITCH DURING TAKEOFF, LONOKE, AR.","INCIDENT","LITTLE ROCK FSDO","N805KP","","","AIR TRACTOR","AT802","No","UNKNOWN","AERIAL APPLICATION","TAKEOFF (TOF)","137","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","15-MAY-25","14-MAY-25","00:15:00Z","GREENVILLE","MISSISSIPPI","UNITED STATES","AIRCRAFT CRASHED INTO THE FBO BUILDING AND CREW CAR, GREENVILLE, MS.","INCIDENT","JACKSON FSDO","N517RH","","","CESSNA","310","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
