"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"Yes","16-DEC-25","15-DEC-25","17:00:00Z","LAS VEGAS","NEVADA","UNITED STATES","AIRCRAFT ON POST FLIGHT INSPECTION AND DAMAGE WAS FOUND TO THE TAIL ROTOR, LAS VEGAS, NV.","INCIDENT","LAS VEGAS FSDO","N404LL","","","BELL","407","No","UNKNOWN","AMBULANCE","STANDING (STD)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","16-DEC-25","13-DEC-25","18:30:00Z","CARSON CITY","NEVADA","UNITED STATES","AIRCRAFT LANDED GEAR UP, CARSON CITY, NV.","ACCIDENT","RENO FSDO","N817D","","","PORTO AVIATION","RISEN SV","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-DEC-25","15-DEC-25","05:10:00Z","LITTLE ROCK","ARKANSAS","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING THE LEFT WING, LITTLE ROCK, AR.","INCIDENT","LITTLE ROCK FSDO","N827SK","EDV4902","ENDEAVOR","BOMBARDIER","CL-600-2D24","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","16-DEC-25","15-DEC-25","22:48:00Z","AUSTIN","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED A BLOWN TIRE ON LANDING AND INCURRED A PROP STRIKE, AUSTIN, TX.","INCIDENT","SAN ANTONIO FSDO","N240CT","","","CESSNA","172","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-DEC-25","15-DEC-25","15:44:00Z","NEW MARKET","TENNESSEE","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND MADE A FORCED LANDING IN A FIELD, NEW MARKET, TN.","INCIDENT","NASHVILLE FSDO","N51365","","","CESSNA","150","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","16-DEC-25","15-DEC-25","18:49:00Z","TRACY","CALIFORNIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND CRASHED IN A FIELD, TRACY, CA.","INCIDENT","OAKLAND FSDO","N360FV","","","BEECHCRAFT","G36","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","13-OCT-25","03:11:00Z","BOSTON","MASSACHUSETTS","UNITED STATES","WHILE AT THE GATE PREPARING FOR DEPARTURE, A BAGGAGE CART STRUCK THE AIRCRAFT.","INCIDENT","BOSTON","N1201P","DAL154","DELTA AIRLINES","BOEING","767-332","No","UNKNOWN","COMMERCIAL","STANDING (STD)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","13-OCT-25","12:44:00Z","DARTMOUTH","MASSACHUSETTS","UNITED STATES","AFTER DEPARTURE, AIRCRAFT ADVISED THEY NEEDED TO RETURN UNDER UNKNOWN CIRCUMSTANCES. AIRCRAFT IMPACTED A ROAD AND STRUCK A VEHICLE RESULTING IN A POST IMPACT FIRE.","ACCIDENT","BOSTON","N111RF","","","SOCATA","TBM700","No","SUBSTANTIAL","PERSONAL","INITIAL CLIMB (ICL)","91","FATAL","Yes","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"No","17-DEC-25","12-OCT-25","22:30:00Z","OLYMPIA","WASHINGTON","UNITED STATES","WHILE CONDUCTING A TOUCH-AND-GO THE PILOT INADVERTENTLY RAISED THE LANDING GEAR INSTEAD OF THE FLAPS, WHICH RESULTED IN GEAR UP LANDING.","ACCIDENT","SEATTLE FSDO","N35S","","","BEECH","S35","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","11-OCT-25","21:17:00Z","WALLIS","TEXAS","UNITED STATES","DURING LANDING, THE AIRCRAFT GROUND LOOPED AND OVERRAN THE RUNWAY AND STRUCK GLIDER TRAILERS.","ACCIDENT","HOUSTON FSDO","N137SS","","","BURKHART GROB FLUGZEUGBAU","G102 ASTIR CS","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","13-OCT-25","17:29:00Z","VALLEY VIEW","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED A LOSS OF ENGINE POWER AND LANDED IN A FIELD.","ACCIDENT","NORTH TEXAS FSDO","N162AD","","","GOMEZ ANGEL","AG-162","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","13-OCT-25","20:51:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING NEXT TO A CANAL.","INCIDENT","SOUTH FLORIDA FSDO","N1206U","","","CESSNA","172S","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","13-OCT-25","16:15:00Z","CANON","GEORGIA","UNITED STATES","DURING LANDING ROLLOUT, THE AIRPLANE NOSED OVER.","INCIDENT","ATLANTA FSDO","N1882V","","","CESSNA","140","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","16-DEC-25","21:00:00Z","SITKA","ALASKA","UNITED STATES","AIRCRAFT WAS STRUCK BY LIGHTNING DAMAGING A WINGLET, SITKA, AK.","INCIDENT","JUNEAU FSDO","N644AS","ASA62","ALASKA AIRLINES","BOEING","737","No","MINOR","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","16-DEC-25","20:24:00Z","RENTON","WASHINGTON","UNITED STATES","AIRCRAFT ENCOUNTERED SEVERE TURBULENCE CAUSING STRUCTURAL DAMAGE, RENTON, WA.","INCIDENT","SEATTLE FSDO","N667LF","","LIFE FLIGHT","PILATUS","PC12","No","UNKNOWN","AMBULANCE","EN ROUTE (ENR)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","17-DEC-25","00:34:00Z","PALESTINE","TEXAS","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY DUE TO AN ELECTRICAL FIRE IN THE COCKPIT, PILOT ONLY TEMPORARILY EXTINGUISHED THE FIRE AND MADE AN EMERGENCY LANDING AT PSN AND THE FIRE FINALLY EXTINGUISHED ITSELF DURING LOWERING OF THE LANDING GEAR, PALESTINE, TX.","INCIDENT","NORTH TEXAS FSDO","N65VT","","","VELOCITY","XL-RG","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","16-DEC-25","22:00:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND PARTS OF THE NOSE GEAR ASSEMBLY SEPARATED, FORT LAUDERDALE, FL.","INCIDENT","SOUTH FLORIDA FSDO","N472A","","","PIPER","PA28","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","16-DEC-25","15:38:00Z","NAPLES","FLORIDA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY INTO THE GRASS, NAPLES, FL.","INCIDENT","SOUTH FLORIDA FSDO","N974AC","","","PIPER","PA28","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-DEC-25","16-DEC-25","15:40:00Z","GONZALES","LOUISIANA","UNITED STATES","AIRCRAFT BOUNCED DURING LANDING, ATTEMPTED TO GO AROUND, LOST CONTROL AND WENT THROUGH A FENCE INTO TREES, GONZALES, LA.","INCIDENT","BATON ROUGE FSDO","N9081V","","","MOONEY","M20E","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","18-DEC-25","12-OCT-25","19:38:00Z","FORT WORTH","TEXAS","UNITED STATES","AIRCRAFT IMPACTED TERRAIN UNDER UNKNOWN CIRCUMSTANCES.","ACCIDENT","NORTH TEXAS FSDO","N291CC","","","BEECH","C90","No","DESTROYED","PERSONAL","APPROACH (APR)","91","FATAL","Yes","","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-DEC-25","12-OCT-25","12:05:00Z","ORMOND BEACH","FLORIDA","UNITED STATES","AIRCRAFT INCURRED TAIL STRIKE ON TAKEOFF.","INCIDENT","ORLANDO FSDO","N1309G","","","CESSNA","172S","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-DEC-25","12-OCT-25","02:00:00Z","ROGERSVILLE","TENNESSEE","UNITED STATES","AIRCRAFT STRUCK A BIRD DAMAGING THE WINDSCREEN.","INCIDENT","NASHVILLE FSDO","N631MT","HLND2","","BELL","407","No","UNKNOWN","AMBULANCE","EN ROUTE (ENR)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
