"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","25-JUN-24","24-JUN-24","22:20:00Z","PORTLAND","OREGON","UNITED STATES","AIRCRAFT CRASHED ON THE BANK OF THE COLUMBIA RIVER, PORTLAND, OR.","INCIDENT","PORTLAND FSDO","N231VM","","","MOONEY","M20K","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","10:36:00Z","MARTIN","TENNESSEE","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, MARTIN, TN.","ACCIDENT","MEMPHIS FSDO","N325RA","","","AIR TRACTOR","AT502","No","UNKNOWN","AERIAL APPLICATION","MANEUVERING (MNV)","137","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","17:37:00Z","SANTA TERESA","NEW MEXICO","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES SHORTLY AFTER TAKEOFF, SANTA TERESA, NM.","ACCIDENT","ALBUQUERQUE FSDO","N9709","","","GRUMMAN","G-164A","No","UNKNOWN","INSTRUCTION","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","11:06:00Z","PLEASANT GROVE","CALIFORNIA","UNITED STATES","AIRCRAFT STRUCK A FENCE AFTER DEPARTURE AND THEN STRUCK A VEHICLE, PLEASANT GROVE, CA.","ACCIDENT","SACRAMENTO FSDO","N6793K","","","GRUMMAN","G-164B","No","SUBSTANTIAL","UNKNOWN","TAKEOFF (TOF)","","MINOR","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"No","26-JUN-24","23-JUN-24","18:00:00Z","NORTH BIMINI","BAHAMAS","BAHAMAS","AIRCRAFT EXPERIENCED ENGINE ISSUES SHORTLY AFTER TAKEOFF AND IMPACTED THE SHORELINE, NORTH BIMINI, BAHAMAS.","INCIDENT","MIAMI IFO","N384TA","","","TEXTRON","208","No","UNKNOWN","UNKNOWN","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","16:50:00Z","NEW IPSWICH","NEW HAMPSHIRE","UNITED STATES","AIRCRAFT CRASHED INTO TREES FOR UNKNOWN REASONS, NEW IPSWICH, NH.","INCIDENT","PORTLAND ME FSDO","N453TS","","","PROGRESSIVE AERODYNE","SEAREY","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","21:50:00Z","SWANS ISLAND","MAINE","UNITED STATES","AIRCRAFT CRASHED INTO SEVERAL TREES ON TAKEOFF, SWANS ISLAND, ME.","INCIDENT","PORTLAND ME FSDO","N7340X","","","CESSNA","150","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","14:53:00Z","MEDINA","OHIO","UNITED STATES","AIRCRAFT LANDED GEAR UP, MEDINA, OH.","INCIDENT","CLEVELAND FSDO","N182GZ","","","CESSNA","R182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","21:22:00Z","MESQUITE","TEXAS","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY, MESQUITE, TX.","INCIDENT","NORTH TEXAS FSDO","N509AF","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-JUN-24","25-JUN-24","21:00:00Z","JACKSBORO","TEXAS","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, JACKSBORO, TX.","INCIDENT","NORTH TEXAS FSDO","N965AA","","","CESSNA","152","No","UNKNOWN","UNKNOWN","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
